3.977251400000000103e+02 5.684000000000000163e+00 1.384302732217565435e+01
3.977278299999999831e+02 -2.051000000000000156e+01 1.383143349694770130e+01
3.977305099999999811e+02 2.242999999999999994e-01 1.616179236776621764e+01
3.977332000000000107e+02 3.037000000000000255e-01 3.422497207291669241e+01
3.977358800000000087e+02 -3.890999999999999659e+01 1.659076390120047151e+01
3.977385699999999815e+02 -1.692999999999999972e+01 3.028307149541274157e+01
3.977412400000000048e+02 -4.682000000000000028e+01 1.948922020818867296e+01
3.977439200000000028e+02 -1.031000000000000050e+01 2.062541508052804673e+01
3.977466000000000008e+02 -5.902000000000000135e+00 1.950081403341662778e+01
3.977492700000000241e+02 -1.191000000000000014e+01 1.697336013372291319e+01
3.977519699999999716e+02 -9.352000000000000313e+00 2.099641748782253714e+01
3.977546699999999760e+02 -5.846000000000000085e+01 2.286302334952294046e+01
3.977573300000000245e+02 -1.123000000000000043e+01 1.508356662156660555e+01
3.977600299999999720e+02 -1.532000000000000028e+01 1.591832203797920897e+01
3.977626999999999953e+02 -3.302000000000000313e+01 2.149495197262450930e+01
3.977653799999999933e+02 -1.380000000000000071e+01 2.194711115651466926e+01
3.977680799999999977e+02 3.621000000000000085e+01 2.026600649846151114e+01
3.977707700000000273e+02 3.407000000000000028e+01 2.430065767778908992e+01
3.977734399999999937e+02 3.939000000000000057e+01 2.826574590574895041e+01
3.977761100000000170e+02 4.514000000000000057e+01 3.793499614586158941e+01
3.977840199999999982e+02 6.865000000000000568e+01 3.058451095133951014e+01
3.977866900000000214e+02 4.157000000000000028e+01 2.141379519602883974e+01
3.977893799999999942e+02 -1.201999999999999957e+01 1.532703695135361599e+01
3.977920599999999922e+02 3.388999999999999790e+00 1.764580199694417573e+01
3.977947300000000155e+02 5.775000000000000355e+00 1.500240984497093599e+01
3.977974300000000198e+02 -9.942000000000000171e+00 2.135582606988907628e+01
3.978001199999999926e+02 -5.261000000000000121e+00 2.452094035712019249e+01
3.978027900000000159e+02 -2.226999999999999957e+01 2.840487180848438342e+01
3.978057600000000207e+02 8.426000000000000156e+00 2.052107065347647108e+01
